ID_Cliente,Evasion,Genero,Adulto_Mayor,Socio,Dependientes,Meses_Antiguedad,Servicio_Telefonico,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivo,Soporte_Tecnico,TV_Streaming,Peliculas_Streaming,Tipo_Contrato,Facturacion_Digital,Metodo_Pago,Cargos_Mensuales,Cargos_Diarios,Cargos_Totales
2955-PSXOE,1,femenino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),20.2,0.67,20.2
2956-GGUCQ,1,masculino,1,1,0,24,1,1,fibra_optica,1,0,0,0,0,0,mes_a_mes,1,cheque_electronico,78.85,2.63,1772.25
2957-JIRMN,0,femenino,1,0,0,62,1,1,fibra_optica,0,0,0,0,1,0,un_ano,0,cheque_electronico,84.45,2.82,4959.15
2957-LOLHO,1,masculino,0,0,0,12,1,0,dsl,0,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),45.4,1.51,518.9
2958-NHPPS,0,masculino,0,0,0,23,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_electronico,20.85,0.7,473.9
2959-EEXWB,0,femenino,0,1,1,45,0,0,dsl,1,0,0,0,1,1,mes_a_mes,1,bank transfer (automatic),50.9,1.7,2333.85
2959-FENLU,0,femenino,0,0,0,9,1,0,fibra_optica,0,0,1,0,0,1,mes_a_mes,1,credit card (automatic),85.3,2.84,781.4
2959-MJHIC,1,masculino,0,1,0,4,1,0,fibra_optica,0,0,0,0,1,0,mes_a_mes,1,cheque_electronico,80.35,2.68,307.4
2960-NKRSO,0,masculino,0,0,0,24,1,0,fibra_optica,0,1,1,1,0,0,mes_a_mes,1,cheque_electronico,85.95,2.86,2107.15
2961-VNFKL,0,femenino,0,1,0,71,1,1,sin_internet,0,0,0,0,0,0,dos_anos,1,credit card (automatic),25.95,0.86,1801.9
2962-XPMCQ,1,masculino,0,0,0,2,1,0,dsl,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,45.15,1.5,98.5
2967-MXRAV,0,masculino,0,1,1,1,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,cheque_correo,18.8,0.63,18.8
2968-SSGAA,1,femenino,0,0,0,10,1,1,fibra_optica,0,0,1,0,1,1,mes_a_mes,1,cheque_electronico,100.6,3.35,1060.2
2969-QWUBZ,0,femenino,0,0,0,2,0,0,dsl,0,1,0,0,1,1,mes_a_mes,0,cheque_electronico,51.4,1.71,96.8
2969-VAPYH,0,femenino,0,0,0,67,1,0,dsl,1,1,0,1,0,0,un_ano,0,credit card (automatic),60.5,2.02,3870.0
2969-WGHQO,0,femenino,0,1,1,7,1,0,dsl,1,1,1,0,1,0,un_ano,0,cheque_electronico,69.45,2.32,477.05
2971-SGAFL,0,femenino,0,0,0,13,1,1,dsl,1,0,1,0,1,1,mes_a_mes,1,cheque_electronico,78.75,2.62,995.35
2972-YDYUW,0,femenino,0,0,0,57,1,1,fibra_optica,0,1,0,1,0,1,un_ano,0,cheque_electronico,94.7,3.16,5468.95
2974-GGUXS,0,femenino,1,1,0,36,1,1,fibra_optica,0,1,0,0,1,0,mes_a_mes,1,credit card (automatic),91.95,3.06,3301.05
2977-CEBSX,0,femenino,0,0,0,66,1,1,dsl,1,1,1,1,1,1,dos_anos,1,credit card (automatic),90.05,3.0,5965.95
2978-XXSOG,0,femenino,0,0,0,22,1,1,dsl,1,0,0,1,0,0,mes_a_mes,1,cheque_correo,59.05,1.97,1253.5
2979-SXESE,1,femenino,0,1,1,17,1,1,fibra_optica,1,0,1,0,1,0,mes_a_mes,0,cheque_electronico,94.4,3.15,1607.2
2982-IHMFT,1,femenino,1,0,0,1,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,74.45,2.48,74.45
2982-VPSGI,1,femenino,0,1,0,11,1,1,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,94.0,3.13,1078.9
2983-ZANRP,1,femenino,0,1,1,2,1,0,fibra_optica,0,1,0,0,0,0,mes_a_mes,1,bank transfer (automatic),73.55,2.45,145.4
2984-AFWNC,0,femenino,0,0,0,3,1,0,fibra_optica,0,1,0,0,1,1,mes_a_mes,0,cheque_electronico,95.4,3.18,293.15
2984-MIIZL,1,masculino,0,0,0,4,1,0,fibra_optica,0,0,1,0,0,0,mes_a_mes,1,bank transfer (automatic),74.8,2.49,321.9
2984-RGEYA,0,femenino,0,1,1,69,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),19.75,0.66,1375.4
2984-TBYKU,0,masculino,0,1,1,72,1,1,fibra_optica,1,1,1,1,0,1,dos_anos,1,credit card (automatic),104.9,3.5,7732.65
2985-FMWYF,0,femenino,0,0,0,23,1,1,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,93.5,3.12,2341.55
2985-JUUBZ,0,masculino,0,1,1,40,1,1,dsl,0,0,1,0,1,1,mes_a_mes,1,cheque_electronico,74.55,2.48,3015.75
2987-BJXIK,0,femenino,0,0,0,70,1,1,dsl,1,1,1,0,1,1,dos_anos,0,cheque_correo,84.7,2.82,5991.05
2988-GBIVW,0,femenino,1,1,0,70,1,1,fibra_optica,1,0,0,0,0,1,mes_a_mes,1,cheque_electronico,90.85,3.03,6470.1
2988-PLAHS,0,femenino,0,0,0,3,1,0,dsl,0,0,1,0,1,1,un_ano,1,cheque_electronico,69.95,2.33,220.45
2988-QRAJY,0,masculino,0,0,0,69,1,1,fibra_optica,1,1,1,0,1,1,dos_anos,1,credit card (automatic),110.05,3.67,7430.75
2990-HWIML,1,femenino,0,0,0,6,1,0,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,89.5,2.98,573.3
2990-IAJSV,0,masculino,0,0,0,72,1,1,dsl,1,1,1,1,1,1,dos_anos,0,bank transfer (automatic),92.0,3.07,6632.75
2990-OGYTD,0,femenino,0,1,0,67,1,1,dsl,0,1,1,1,1,1,dos_anos,0,bank transfer (automatic),86.15,2.87,5883.85
2995-UPRYS,1,femenino,1,1,0,40,1,0,fibra_optica,0,1,0,1,1,1,un_ano,1,credit card (automatic),99.2,3.31,4062.2
2995-YWTCD,0,femenino,0,1,1,19,1,1,sin_internet,0,0,0,0,0,0,dos_anos,1,bank transfer (automatic),24.9,0.83,467.7
2996-XAUVF,0,masculino,0,0,0,70,0,0,dsl,0,0,0,1,0,1,dos_anos,1,cheque_correo,40.05,1.34,2799.75
2999-AANRQ,0,femenino,0,0,0,21,1,0,dsl,1,1,0,1,1,0,dos_anos,0,credit card (automatic),71.05,2.37,1524.85
3001-CBHLQ,1,masculino,1,1,0,32,1,1,fibra_optica,0,0,1,1,1,1,mes_a_mes,1,cheque_electronico,104.9,3.5,3351.55
3001-UNBTL,0,masculino,1,1,1,29,1,1,fibra_optica,0,0,1,0,1,1,mes_a_mes,1,cheque_electronico,103.95,3.47,2964.8
3002-WQZWT,0,femenino,0,0,0,29,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,74.2,2.47,1993.25
3003-CMDUU,0,femenino,0,1,0,25,1,0,fibra_optica,0,0,0,1,1,1,mes_a_mes,1,cheque_electronico,95.15,3.17,2395.7
3005-NFMTA,1,masculino,1,0,0,55,1,1,fibra_optica,1,0,0,0,1,1,mes_a_mes,1,cheque_electronico,98.8,3.29,5617.75
3005-TYFRD,0,femenino,0,1,0,55,1,1,fibra_optica,0,1,1,0,1,1,mes_a_mes,1,credit card (automatic),103.65,3.46,5676.65
3006-XIMLN,1,femenino,0,0,1,2,1,1,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,bank transfer (automatic),94.2,3.14,193.8
3007-FDPEA,0,femenino,0,0,0,2,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),20.7,0.69,39.85
3009-JWMPU,1,masculino,0,0,0,62,1,1,fibra_optica,0,0,1,0,1,1,un_ano,1,cheque_electronico,96.75,3.22,6125.4
3011-WQKSZ,0,masculino,0,0,1,19,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,20.0,0.67,377.55
3012-VFFMN,0,femenino,0,1,1,7,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,20.65,0.69,158.95
3014-WJKSM,0,masculino,0,1,0,29,1,0,fibra_optica,0,0,1,0,0,0,mes_a_mes,1,credit card (automatic),75.3,2.51,2263.4
3016-KSVCP,0,masculino,0,1,0,29,0,0,dsl,0,0,0,0,1,0,mes_a_mes,0,cheque_correo,33.75,1.12,1009.25
3018-TFTSU,1,masculino,0,0,0,12,1,0,fibra_optica,1,0,1,0,0,0,mes_a_mes,0,bank transfer (automatic),81.7,2.72,858.6
3021-VLNRJ,0,femenino,0,0,1,50,1,0,dsl,1,0,1,1,1,0,un_ano,1,credit card (automatic),70.8,2.36,3478.15
3022-BEXHZ,0,masculino,0,1,1,67,1,1,fibra_optica,0,1,1,1,1,1,dos_anos,1,bank transfer (automatic),111.2,3.71,7530.8
3023-GFLBR,1,femenino,0,1,1,33,1,1,fibra_optica,0,0,0,0,0,1,mes_a_mes,0,credit card (automatic),86.15,2.87,2745.7
3026-ATZYV,0,femenino,0,1,1,37,1,0,dsl,1,1,0,0,1,1,un_ano,0,bank transfer (automatic),75.1,2.5,2658.8
3027-YNWZU,0,femenino,0,1,0,64,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,credit card (automatic),25.0,0.83,1584.8
3027-ZTDHO,1,masculino,0,0,0,1,1,0,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,89.9,3.0,89.9
3030-YDNRM,0,masculino,0,0,0,8,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,74.85,2.49,572.45
3030-YZADT,1,masculino,0,0,0,9,1,0,dsl,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,44.95,1.5,431.0
3030-ZKIWL,0,masculino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,20.05,0.67,20.05
3034-ZBEQN,1,femenino,0,1,0,48,0,0,dsl,0,1,1,0,0,0,un_ano,0,cheque_correo,34.7,1.16,1604.5
3038-PQIUY,0,femenino,0,0,0,38,1,1,dsl,1,1,1,0,0,0,mes_a_mes,1,bank transfer (automatic),66.15,2.2,2522.4
3039-MJSLN,0,masculino,0,0,1,3,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,bank transfer (automatic),20.2,0.67,50.6
3043-SUDUA,0,femenino,0,0,0,32,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,bank transfer (automatic),19.9,0.66,601.55
3043-TYBNO,0,masculino,0,0,0,3,1,0,dsl,0,0,0,1,0,1,mes_a_mes,0,cheque_correo,60.65,2.02,196.9
3045-XETSH,1,femenino,0,0,0,10,1,1,fibra_optica,0,1,1,0,0,1,mes_a_mes,1,cheque_electronico,94.85,3.16,953.45
3049-NDXFL,1,femenino,0,0,0,1,1,1,fibra_optica,0,0,0,0,0,1,mes_a_mes,0,cheque_correo,85.8,2.86,85.8
3049-SOLAY,1,femenino,0,1,0,3,1,1,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,95.2,3.17,292.85
3050-GBUSH,0,femenino,0,0,0,3,0,0,dsl,0,0,0,0,1,0,mes_a_mes,1,credit card (automatic),34.8,1.16,113.95
3050-RLLXC,0,femenino,0,1,1,56,1,1,dsl,1,1,1,1,1,0,dos_anos,0,credit card (automatic),81.25,2.71,4620.4
3055-MJDSB,0,masculino,0,0,0,9,0,0,dsl,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,24.6,0.82,190.1
3055-OYMSE,0,femenino,1,0,0,53,1,0,fibra_optica,0,1,0,0,0,0,mes_a_mes,1,credit card (automatic),73.8,2.46,4003.85
3055-VTCGS,0,femenino,0,0,0,63,1,0,dsl,0,0,1,0,0,1,un_ano,0,credit card (automatic),58.55,1.95,3503.5
3057-VJJQE,0,masculino,0,0,0,35,1,1,dsl,1,0,0,0,0,0,dos_anos,0,cheque_correo,55.25,1.84,1924.1
3058-HJCUY,1,masculino,0,1,1,41,1,1,fibra_optica,0,0,1,1,1,1,un_ano,1,cheque_electronico,102.6,3.42,4213.35
3058-WQDRE,0,masculino,0,0,0,13,0,0,dsl,0,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),25.15,0.84,331.85
3059-NGMXB,0,masculino,0,1,1,14,1,1,dsl,1,1,0,0,0,1,mes_a_mes,0,cheque_correo,69.2,2.31,944.65
3061-BCKYI,0,masculino,0,0,0,14,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,19.9,0.66,283.75
3062-ICYZQ,0,femenino,0,1,1,51,1,1,fibra_optica,1,1,0,0,0,1,mes_a_mes,1,cheque_electronico,93.8,3.13,4539.35
3063-QFSZL,1,femenino,0,0,0,1,1,0,dsl,0,0,0,0,0,1,mes_a_mes,1,cheque_electronico,55.4,1.85,55.4
3066-RRJIO,1,femenino,0,0,0,1,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,69.95,2.33,69.95
3067-SVMTC,0,femenino,0,1,0,68,1,0,dsl,1,0,0,1,0,0,un_ano,0,bank transfer (automatic),55.9,1.86,3848.8
3068-OMWZA,1,masculino,1,0,0,1,1,1,fibra_optica,0,0,1,0,1,0,mes_a_mes,1,cheque_electronico,88.8,2.96,88.8
3069-SSVSN,0,femenino,0,0,0,1,0,0,dsl,0,0,0,0,0,0,un_ano,0,cheque_correo,25.85,0.86,25.85
3070-BDOQC,0,femenino,0,0,0,60,1,0,fibra_optica,0,1,1,0,1,1,dos_anos,1,cheque_electronico,99.65,3.32,5941.05
3070-DVEYC,1,masculino,1,0,0,7,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,73.75,2.46,545.15
3070-FNFZQ,0,femenino,0,1,1,23,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),20.4,0.68,478.75
3071-MVJCD,0,masculino,0,1,1,72,1,1,dsl,1,1,1,1,1,0,dos_anos,0,bank transfer (automatic),82.3,2.74,5815.15
3071-VBYPO,0,masculino,0,1,1,3,1,0,fibra_optica,1,1,0,0,1,0,mes_a_mes,0,cheque_electronico,89.85,2.99,248.4
3074-GQWYX,1,masculino,0,0,0,5,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),75.9,2.53,357.75
3077-RSNTJ,0,femenino,0,1,1,6,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,19.7,0.66,113.5
3078-ZKNTS,0,femenino,0,1,1,13,1,0,sin_internet,0,0,0,0,0,0,dos_anos,1,bank transfer (automatic),19.75,0.66,246.7
3079-BCHLN,0,masculino,0,1,0,47,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,bank transfer (automatic),19.9,0.66,942.95
3082-VQXNH,0,masculino,0,1,0,3,0,0,dsl,0,1,0,0,0,0,mes_a_mes,0,credit card (automatic),29.8,0.99,94.4
3082-WQRVY,0,masculino,1,1,0,14,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,cheque_correo,19.65,0.65,228.65
3082-YVEKW,0,femenino,0,1,1,23,1,1,dsl,1,0,1,1,1,0,dos_anos,1,bank transfer (automatic),77.15,2.57,1759.4
3084-DOWLE,0,femenino,0,1,0,72,1,1,dsl,1,1,1,1,1,1,dos_anos,0,bank transfer (automatic),92.0,3.07,6474.4
3085-QUOZK,1,femenino,0,0,0,1,1,0,dsl,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,43.95,1.46,43.95
3086-RUCRN,0,femenino,0,0,0,66,1,1,fibra_optica,1,1,1,1,0,1,mes_a_mes,1,bank transfer (automatic),103.1,3.44,6595.0
3088-FVYWK,0,masculino,0,1,1,53,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,credit card (automatic),25.55,0.85,1336.1
3088-LHEFH,0,femenino,0,0,0,11,1,1,fibra_optica,1,0,0,0,0,0,mes_a_mes,1,bank transfer (automatic),79.0,2.63,929.3
3090-HAWSU,1,masculino,0,0,0,61,1,1,fibra_optica,1,0,1,1,1,1,dos_anos,1,credit card (automatic),111.6,3.72,6876.05
3090-LETTY,0,masculino,0,0,1,2,1,1,dsl,1,1,0,0,0,0,mes_a_mes,0,bank transfer (automatic),60.95,2.03,134.6
3090-QFUVD,0,femenino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,credit card (automatic),20.3,0.68,20.3
3091-FYHKI,1,masculino,0,0,0,1,0,0,dsl,0,0,0,0,0,1,mes_a_mes,1,cheque_electronico,35.45,1.18,35.45
3092-IGHWF,1,masculino,0,1,1,67,1,1,fibra_optica,0,1,1,0,0,0,un_ano,0,cheque_electronico,87.4,2.91,5918.8
3094-JOJAI,0,masculino,0,0,0,18,1,1,fibra_optica,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,74.15,2.47,1387.0
3096-GKWEB,0,masculino,0,1,0,18,1,1,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,94.75,3.16,1691.9
3096-IZETN,1,femenino,0,0,0,12,1,0,fibra_optica,0,0,0,0,0,1,mes_a_mes,0,bank transfer (automatic),78.1,2.6,947.3
3096-JRDSO,1,femenino,1,1,0,27,1,1,fibra_optica,1,0,0,1,1,1,mes_a_mes,1,bank transfer (automatic),104.3,3.48,2867.75
3096-WPXBT,0,femenino,0,1,1,61,1,1,fibra_optica,1,1,1,0,0,1,un_ano,1,credit card (automatic),100.7,3.36,6018.65
3096-YXENJ,0,femenino,0,1,0,65,1,1,fibra_optica,0,1,1,1,1,1,dos_anos,1,bank transfer (automatic),107.65,3.59,7082.85
3097-FQTVJ,0,femenino,0,0,0,41,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,20.0,0.67,810.3
3097-IDVPU,0,masculino,0,1,1,19,1,1,dsl,0,0,0,0,0,0,mes_a_mes,0,credit card (automatic),50.1,1.67,910.45
3097-NNSPB,1,femenino,0,0,0,2,1,0,dsl,0,1,0,0,0,0,mes_a_mes,1,credit card (automatic),49.05,1.64,91.1
3097-NQYSN,1,masculino,1,1,0,2,1,1,fibra_optica,0,0,0,0,1,0,mes_a_mes,1,cheque_correo,86.85,2.9,156.35
3097-PYWXL,0,femenino,0,1,1,4,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,1,cheque_electronico,19.95,0.66,82.9
3099-OONVS,0,masculino,0,1,1,25,1,0,dsl,1,0,0,1,0,0,mes_a_mes,0,cheque_electronico,54.3,1.81,1296.8
3104-OWCGK,1,masculino,0,1,1,60,1,0,fibra_optica,0,1,1,0,1,0,un_ano,0,cheque_electronico,90.95,3.03,5453.4
3106-ULWFW,1,femenino,0,1,0,8,1,1,fibra_optica,0,0,0,0,0,1,mes_a_mes,1,credit card (automatic),85.2,2.84,627.4
3108-PCCGG,0,masculino,1,1,0,72,1,1,dsl,1,1,1,0,1,1,dos_anos,0,credit card (automatic),84.45,2.82,5899.85
3113-IWHLC,0,masculino,0,0,0,5,1,0,dsl,1,0,1,0,0,0,mes_a_mes,1,cheque_correo,55.8,1.86,274.35
3115-CZMZD,0,masculino,0,0,1,0,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,20.25,0.68,0.0
3115-JPJDD,0,femenino,0,1,0,59,1,0,fibra_optica,1,0,1,0,0,0,un_ano,1,credit card (automatic),81.25,2.71,4639.45
3118-UHVVQ,0,femenino,0,1,0,68,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,credit card (automatic),25.8,0.86,1911.5
3120-FAZKD,0,masculino,0,1,1,54,1,1,sin_internet,0,0,0,0,0,0,dos_anos,1,bank transfer (automatic),24.05,0.8,1230.9
3125-RAHBV,0,masculino,0,0,0,22,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,credit card (automatic),20.3,0.68,467.15
3126-WQMGH,0,femenino,0,1,0,49,1,1,dsl,0,0,0,0,0,0,mes_a_mes,1,credit card (automatic),52.15,1.74,2583.75
3128-YOVTD,0,femenino,0,1,1,51,1,0,fibra_optica,1,1,0,0,0,0,mes_a_mes,1,bank transfer (automatic),79.15,2.64,4018.55
3129-AAQOU,0,femenino,0,1,1,19,1,1,sin_internet,0,0,0,0,0,0,dos_anos,0,cheque_correo,25.6,0.85,485.9
3130-ICDUP,0,femenino,0,0,1,2,1,1,fibra_optica,1,0,0,0,0,0,mes_a_mes,0,credit card (automatic),80.55,2.68,188.1
3131-NWVFJ,0,femenino,0,1,1,14,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,cheque_correo,19.55,0.65,294.5
3132-TVFDZ,1,masculino,1,1,0,57,0,0,dsl,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,44.85,1.5,2572.95
3133-PZNSR,0,masculino,0,1,1,72,1,1,fibra_optica,1,1,0,1,0,1,dos_anos,1,credit card (automatic),97.75,3.26,6991.6
3134-DSHVC,0,femenino,0,0,0,63,1,1,fibra_optica,1,1,1,0,1,0,dos_anos,0,credit card (automatic),98.0,3.27,6218.45
3137-LUPIX,0,femenino,0,0,0,4,1,1,dsl,0,0,0,1,1,0,mes_a_mes,1,cheque_correo,64.4,2.15,253.0
3137-NYQQI,0,masculino,0,1,0,17,1,0,dsl,1,1,0,0,0,1,un_ano,0,cheque_correo,64.8,2.16,1175.6
3138-BKYAV,1,masculino,0,0,0,6,1,0,fibra_optica,0,1,0,0,1,0,mes_a_mes,1,cheque_electronico,85.35,2.84,489.45
3143-ILDAL,1,masculino,0,0,0,56,1,1,fibra_optica,0,1,0,1,0,1,mes_a_mes,1,cheque_electronico,94.45,3.15,5124.6
3143-JQEGI,1,femenino,0,1,1,13,1,0,fibra_optica,0,0,0,0,1,1,mes_a_mes,0,cheque_electronico,88.35,2.94,1222.8
3144-AUDBS,1,femenino,0,1,0,6,1,0,dsl,0,0,0,1,0,0,mes_a_mes,1,cheque_electronico,49.15,1.64,270.8
3144-KMTWZ,0,masculino,0,1,0,71,1,1,fibra_optica,0,1,1,0,0,1,mes_a_mes,1,bank transfer (automatic),93.25,3.11,6669.45
3146-JTQHR,0,masculino,0,1,0,10,1,0,sin_internet,0,0,0,0,0,0,un_ano,0,bank transfer (automatic),19.6,0.65,189.45
3146-MSEGF,0,femenino,1,1,1,72,1,1,dsl,1,1,1,1,1,1,dos_anos,1,credit card (automatic),88.05,2.94,6425.65
3148-AOIQT,0,femenino,0,1,0,69,1,1,sin_internet,0,0,0,0,0,0,dos_anos,1,credit card (automatic),24.95,0.83,1718.35
3148-BLQJT,1,masculino,0,0,0,1,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,20.1,0.67,20.1
3154-CFSZG,0,masculino,0,1,1,47,1,0,fibra_optica,1,0,1,0,0,1,mes_a_mes,0,cheque_electronico,90.05,3.0,4137.2
3154-HMWUU,0,masculino,0,1,0,60,1,0,sin_internet,0,0,0,0,0,0,dos_anos,1,bank transfer (automatic),20.5,0.68,1198.8
3156-QLHBO,0,masculino,0,0,1,2,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,19.25,0.64,48.35
3158-MOERK,1,femenino,0,0,0,2,1,1,fibra_optica,0,0,0,0,1,1,mes_a_mes,1,cheque_electronico,96.0,3.2,174.8
3160-TYXLT,0,masculino,0,0,0,53,0,0,dsl,1,1,0,0,0,1,mes_a_mes,1,bank transfer (automatic),46.3,1.54,2546.85
3161-GETRM,0,masculino,0,1,1,34,1,1,fibra_optica,0,0,1,0,0,1,mes_a_mes,1,credit card (automatic),90.05,3.0,3097.0
3161-ONRWK,0,masculino,0,1,1,60,1,0,dsl,1,1,1,1,0,0,un_ano,1,bank transfer (automatic),65.85,2.19,3928.3
3162-KKZXO,0,femenino,1,0,0,55,1,1,fibra_optica,0,0,1,0,1,1,un_ano,1,cheque_electronico,100.15,3.34,5409.75
3162-ZJZFU,0,masculino,0,1,1,53,1,0,fibra_optica,0,1,0,1,1,0,mes_a_mes,1,cheque_electronico,92.55,3.08,4779.45
3164-AALRN,1,masculino,0,0,0,5,1,0,dsl,0,0,1,0,1,1,un_ano,1,cheque_correo,70.0,2.33,347.4
3164-YAXFY,0,masculino,0,0,0,57,0,0,dsl,1,0,1,0,1,1,mes_a_mes,1,cheque_electronico,53.75,1.79,3196.0
3165-HDOEW,1,masculino,0,1,1,1,1,0,dsl,0,0,0,0,0,0,mes_a_mes,1,cheque_correo,45.85,1.53,45.85
3166-PNEOF,0,femenino,0,0,0,61,1,1,dsl,1,0,1,1,1,1,dos_anos,0,credit card (automatic),86.45,2.88,5175.3
3167-SNQPL,0,masculino,1,1,1,38,1,1,fibra_optica,0,1,0,0,1,1,mes_a_mes,0,cheque_electronico,101.15,3.37,3741.85
3170-GWYKC,0,femenino,0,0,0,60,1,0,fibra_optica,1,0,1,1,1,1,mes_a_mes,1,bank transfer (automatic),104.95,3.5,6236.75
3170-NMYVV,0,femenino,0,1,1,50,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),20.15,0.67,930.9
3173-NVMPX,0,femenino,0,1,1,9,1,1,dsl,0,1,0,0,0,0,mes_a_mes,1,cheque_correo,55.3,1.84,501.2
3173-WSSUE,0,femenino,0,1,1,71,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,credit card (automatic),19.7,0.66,1415.85
3174-AKMAS,0,femenino,0,1,0,46,1,0,dsl,0,1,0,1,1,0,dos_anos,1,credit card (automatic),64.2,2.14,3009.5
3174-RKMOW,0,masculino,0,1,1,35,1,1,fibra_optica,0,1,1,1,1,1,mes_a_mes,1,cheque_electronico,109.95,3.66,3782.4
3177-LASXD,1,femenino,0,0,0,1,1,0,fibra_optica,0,0,0,0,0,0,mes_a_mes,0,cheque_electronico,71.35,2.38,71.35
3178-CIFOT,0,femenino,0,0,0,23,1,0,sin_internet,0,0,0,0,0,0,un_ano,1,credit card (automatic),19.65,0.65,478.1
3178-FESZO,1,femenino,0,0,0,1,1,1,fibra_optica,0,1,0,0,1,1,mes_a_mes,1,credit card (automatic),100.25,3.34,100.25
3179-GBRWV,0,masculino,1,1,0,21,1,0,dsl,1,1,0,0,0,1,mes_a_mes,1,bank transfer (automatic),64.95,2.16,1339.8
3181-MIZBN,0,masculino,0,1,1,16,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_electronico,19.75,0.66,313.4
3181-VTHOE,0,masculino,0,1,0,70,0,0,dsl,0,1,1,1,0,1,un_ano,1,bank transfer (automatic),51.05,1.7,3635.15
3186-AJIEK,0,masculino,0,0,0,66,1,0,fibra_optica,1,0,1,1,1,1,dos_anos,1,bank transfer (automatic),105.65,3.52,6844.5
3186-BAXNB,1,femenino,0,0,0,1,1,0,fibra_optica,0,1,0,1,1,0,mes_a_mes,0,cheque_electronico,91.7,3.06,91.7
3190-FZATL,0,masculino,0,0,1,14,1,0,sin_internet,0,0,0,0,0,0,mes_a_mes,0,cheque_correo,19.95,0.66,268.4
3190-ITQXP,0,femenino,0,1,1,46,1,0,sin_internet,0,0,0,0,0,0,dos_anos,0,bank transfer (automatic),20.25,0.68,890.35
3190-XFANI,1,masculino,0,0,1,49,1,1,fibra_optica,0,0,0,1,1,1,un_ano,1,bank transfer (automatic),100.6,3.35,5069.65
3191-CSNMG,0,femenino,0,1,1,3,1,0,fibra_optica,0,0,0,0,1,0,mes_a_mes,1,cheque_electronico,80.7,2.69,239.45
3192-LNKRK,0,masculino,0,1,1,34,1,0,fibra_optica,0,0,1,0,1,0,mes_a_mes,1,cheque_correo,84.05,2.8,2909.95
